01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2016,Ourém,Município,Homens,,,,,525.8
2016,Ourém,Município,Mulheres,,,,,676.4
2016,Ourém,Município,Total,,,,,1202.2
2016,Ourique,Município,Homens,,,,,111.4
2016,Ourique,Município,Mulheres,,,,,146.2
2016,Ourique,Município,Total,,,,,257.6
2016,Ovar,Município,Homens,,,,,1195.8
2016,Ovar,Município,Mulheres,,,,,1707.6
2016,Ovar,Município,Total,,,,,2903.3
2016,Paços de Ferreira,Município,Homens,,,,,1835.9
2016,Paços de Ferreira,Município,Mulheres,,,,,1793.4
2016,Paços de Ferreira,Município,Total,,,,,3629.3
2016,Palmela,Município,Homens,,,,,1144.8
2016,Palmela,Município,Mulheres,,,,,1311.3
2016,Palmela,Município,Total,,,,,2456.1
2016,Pampilhosa da Serra,Município,Homens,,,,,66.7
2016,Pampilhosa da Serra,Município,Mulheres,,,,,59.3
2016,Pampilhosa da Serra,Município,Total,,,,,126.0
2016,Paredes,Município,Homens,,,,,2863.3
2016,Paredes,Município,Mulheres,,,,,3198.7
2016,Paredes,Município,Total,,,,,6062.0
2016,Paredes de Coura,Município,Homens,,,,,166.2
2016,Paredes de Coura,Município,Mulheres,,,,,154.1
2016,Paredes de Coura,Município,Total,,,,,320.3
2016,Pedrógão Grande,Município,Homens,,,,,69.5
2016,Pedrógão Grande,Município,Mulheres,,,,,93.1
2016,Pedrógão Grande,Município,Total,,,,,162.6
2016,Penacova,Município,Homens,,,,,233.5
2016,Penacova,Município,Mulheres,,,,,210.0
2016,Penacova,Município,Total,,,,,443.5
2016,Penafiel,Município,Homens,,,,,2004.1
2016,Penafiel,Município,Mulheres,,,,,2572.0
2016,Penafiel,Município,Total,,,,,4576.1
2016,Penalva do Castelo,Município,Homens,,,,,186.3
2016,Penalva do Castelo,Município,Mulheres,,,,,207.9
2016,Penalva do Castelo,Município,Total,,,,,394.2
2016,Penamacor,Município,Homens,,,,,91.0
2016,Penamacor,Município,Mulheres,,,,,87.9
2016,Penamacor,Município,Total,,,,,178.9
2016,Penedono,Município,Homens,,,,,63.1
2016,Penedono,Município,Mulheres,,,,,72.3
2016,Penedono,Município,Total,,,,,135.4
2016,Penela,Município,Homens,,,,,77.4
2016,Penela,Município,Mulheres,,,,,97.1
2016,Penela,Município,Total,,,,,174.5
2016,Peniche,Município,Homens,,,,,552.9
2016,Peniche,Município,Mulheres,,,,,537.0
2016,Peniche,Município,Total,,,,,1089.9
2016,Peso da Régua,Município,Homens,,,,,660.8
2016,Peso da Régua,Município,Mulheres,,,,,679.6
2016,Peso da Régua,Município,Total,,,,,1340.3
2016,Pinhel,Município,Homens,,,,,109.1
2016,Pinhel,Município,Mulheres,,,,,186.2
2016,Pinhel,Município,Total,,,,,295.3
2016,Pombal,Município,Homens,,,,,694.8
2016,Pombal,Município,Mulheres,,,,,878.3
2016,Pombal,Município,Total,,,,,1573.0
2016,Ponta Delgada,Município,Homens,,,,x,
2016,Ponta Delgada,Município,Mulheres,,,,x,
2016,Ponta Delgada,Município,Total,,,,x,
2016,Ponta do Sol,Município,Homens,,,,x,
2016,Ponta do Sol,Município,Mulheres,,,,x,
2016,Ponta do Sol,Município,Total,,,,x,
2016,Ponte da Barca,Município,Homens,,,,,239.6
2016,Ponte da Barca,Município,Mulheres,,,,,275.5
2016,Ponte da Barca,Município,Total,,,,,515.1
2016,Ponte de Lima,Município,Homens,,,,,764.4
2016,Ponte de Lima,Município,Mulheres,,,,,854.8
2016,Ponte de Lima,Município,Total,,,,,1619.2
2016,Ponte de Sor,Município,Homens,,,,,400.8
2016,Ponte de Sor,Município,Mulheres,,,,,419.3
2016,Ponte de Sor,Município,Total,,,,,820.2
2016,Portalegre,Município,Homens,,,,,403.3
2016,Portalegre,Município,Mulheres,,,,,488.9
2016,Portalegre,Município,Total,,,,,892.2
2016,Portel,Município,Homens,,,,,160.6
2016,Portel,Município,Mulheres,,,,,194.3
2016,Portel,Município,Total,,,,,354.9
2016,Portimão,Município,Homens,,,,,1461.5
2016,Portimão,Município,Mulheres,,,,,1672.5
2016,Portimão,Município,Total,,,,,3134.0
2016,Porto,Município,Homens,,,,,9523.9
2016,Porto,Município,Mulheres,,,,,9882.6
2016,Porto,Município,Total,,,,,19406.5
2016,Porto de Mós,Município,Homens,,,,,388.0
2016,Porto de Mós,Município,Mulheres,,,,,443.9
2016,Porto de Mós,Município,Total,,,,,831.9
2016,Porto Moniz,Município,Homens,,,,x,
2016,Porto Moniz,Município,Mulheres,,,,x,
2016,Porto Moniz,Município,Total,,,,x,
2016,Porto Santo,Município,Homens,,,,x,
2016,Porto Santo,Município,Mulheres,,,,x,
2016,Porto Santo,Município,Total,,,,x,
2016,Póvoa de Lanhoso,Município,Homens,,,,,534.3
2016,Póvoa de Lanhoso,Município,Mulheres,,,,,564.8
2016,Póvoa de Lanhoso,Município,Total,,,,,1099.1
2016,Póvoa de Varzim,Município,Homens,,,,,1580.2
2016,Póvoa de Varzim,Município,Mulheres,,,,,1831.4
2016,Póvoa de Varzim,Município,Total,,,,,3411.6
2016,Povoação,Município,Homens,,,,x,
2016,Povoação,Município,Mulheres,,,,x,
2016,Povoação,Município,Total,,,,x,
2016,Proença-a-Nova,Município,Homens,,,,,102.2
2016,Proença-a-Nova,Município,Mulheres,,,,,117.8
2016,Proença-a-Nova,Município,Total,,,,,220.0
2016,Redondo,Município,Homens,,,,,154.4
2016,Redondo,Município,Mulheres,,,,,220.0
2016,Redondo,Município,Total,,,,,374.4
2016,Reguengos de Monsaraz,Município,Homens,,,,,308.8
2016,Reguengos de Monsaraz,Município,Mulheres,,,,,356.3
2016,Reguengos de Monsaraz,Município,Total,,,,,665.1
2016,Resende,Município,Homens,,,,,353.8
2016,Resende,Município,Mulheres,,,,,464.2
2016,Resende,Município,Total,,,,,817.9
2016,Ribeira Brava,Município,Homens,,,,x,
2016,Ribeira Brava,Município,Mulheres,,,,x,
2016,Ribeira Brava,Município,Total,,,,x,
2016,Ribeira de Pena,Município,Homens,,,,,195.6
2016,Ribeira de Pena,Município,Mulheres,,,,,252.2
2016,Ribeira de Pena,Município,Total,,,,,447.8
2016,Ribeira Grande,Município,Homens,,,,x,
2016,Ribeira Grande,Município,Mulheres,,,,x,
2016,Ribeira Grande,Município,Total,,,,x,
2016,Rio Maior,Município,Homens,,,,,272.4
2016,Rio Maior,Município,Mulheres,,,,,337.9
2016,Rio Maior,Município,Total,,,,,610.3
2016,Sabrosa,Município,Homens,,,,,181.0
2016,Sabrosa,Município,Mulheres,,,,,186.8
2016,Sabrosa,Município,Total,,,,,367.8
2016,Sabugal,Município,Homens,,,,,180.5
2016,Sabugal,Município,Mulheres,,,,,168.0
2016,Sabugal,Município,Total,,,,,348.5
2016,Salvaterra de Magos,Município,Homens,,,,,539.8
2016,Salvaterra de Magos,Município,Mulheres,,,,,635.0
2016,Salvaterra de Magos,Município,Total,,,,,1174.8
2016,Santa Comba Dão,Município,Homens,,,,,214.7
2016,Santa Comba Dão,Município,Mulheres,,,,,219.8
2016,Santa Comba Dão,Município,Total,,,,,434.5
2016,Santa Cruz,Município,Homens,,,,x,
2016,Santa Cruz,Município,Mulheres,,,,x,
2016,Santa Cruz,Município,Total,,,,x,
2016,Santa Cruz da Graciosa,Município,Homens,,,,x,
2016,Santa Cruz da Graciosa,Município,Mulheres,,,,x,
2016,Santa Cruz da Graciosa,Município,Total,,,,x,
2016,Santa Cruz das Flores,Município,Homens,,,,x,
2016,Santa Cruz das Flores,Município,Mulheres,,,,x,
2016,Santa Cruz das Flores,Município,Total,,,,x,
2016,Santa Maria da Feira,Município,Homens,,,,,2972.1
2016,Santa Maria da Feira,Município,Mulheres,,,,,3923.8
2016,Santa Maria da Feira,Município,Total,,,,,6895.9
2016,Santa Marta de Penaguião,Município,Homens,,,,,252.4
2016,Santa Marta de Penaguião,Município,Mulheres,,,,,262.8
2016,Santa Marta de Penaguião,Município,Total,,,,,515.3
2016,Santana,Município,Homens,,,,x,
2016,Santana,Município,Mulheres,,,,x,
2016,Santana,Município,Total,,,,x,
2016,Santarém,Município,Homens,,,,,1080.6
2016,Santarém,Município,Mulheres,,,,,1071.6
2016,Santarém,Município,Total,,,,,2152.2
2016,Santiago do Cacém,Município,Homens,,,,,617.3
2016,Santiago do Cacém,Município,Mulheres,,,,,641.3
2016,Santiago do Cacém,Município,Total,,,,,1258.6
2016,Santo Tirso,Município,Homens,,,,,2038.9
2016,Santo Tirso,Município,Mulheres,,,,,2433.9
2016,Santo Tirso,Município,Total,,,,,4472.8
2016,São Brás de Alportel,Município,Homens,,,,,164.6
2016,São Brás de Alportel,Município,Mulheres,,,,,178.2
2016,São Brás de Alportel,Município,Total,,,,,342.8
2016,São João da Madeira,Município,Homens,,,,,389.4
2016,São João da Madeira,Município,Mulheres,,,,,559.0
2016,São João da Madeira,Município,Total,,,,,948.4
2016,São João da Pesqueira,Município,Homens,,,,,151.0
2016,São João da Pesqueira,Município,Mulheres,,,,,222.1
2016,São João da Pesqueira,Município,Total,,,,,373.1
2016,São Pedro do Sul,Município,Homens,,,,,325.9
2016,São Pedro do Sul,Município,Mulheres,,,,,420.8
2016,São Pedro do Sul,Município,Total,,,,,746.8
2016,São Roque do Pico,Município,Homens,,,,x,
2016,São Roque do Pico,Município,Mulheres,,,,x,
2016,São Roque do Pico,Município,Total,,,,x,
2016,São Vicente,Município,Homens,,,,x,
2016,São Vicente,Município,Mulheres,,,,x,
2016,São Vicente,Município,Total,,,,x,
2016,Sardoal,Município,Homens,,,,,92.3
2016,Sardoal,Município,Mulheres,,,,,82.0
2016,Sardoal,Município,Total,,,,,174.3
2016,Sátão,Município,Homens,,,,,299.2
2016,Sátão,Município,Mulheres,,,,,337.0
2016,Sátão,Município,Total,,,,,636.2
2016,Seia,Município,Homens,,,,,543.4
2016,Seia,Município,Mulheres,,,,,508.5
2016,Seia,Município,Total,,,,,1051.9
2016,Seixal,Município,Homens,,,,,3241.3
2016,Seixal,Município,Mulheres,,,,,3942.3
2016,Seixal,Município,Total,,,,,7183.5
2016,Sernancelhe,Município,Homens,,,,,130.8
2016,Sernancelhe,Município,Mulheres,,,,,145.8
2016,Sernancelhe,Município,Total,,,,,276.6
2016,Serpa,Município,Homens,,,,,438.6
2016,Serpa,Município,Mulheres,,,,,480.7
2016,Serpa,Município,Total,,,,,919.3
2016,Sertã,Município,Homens,,,,,257.3
2016,Sertã,Município,Mulheres,,,,,352.1
2016,Sertã,Município,Total,,,,,609.3
2016,Sesimbra,Município,Homens,,,,,835.0
2016,Sesimbra,Município,Mulheres,,,,,1042.6
2016,Sesimbra,Município,Total,,,,,1877.6
2016,Setúbal,Município,Homens,,,,,2742.4
2016,Setúbal,Município,Mulheres,,,,,3280.5
2016,Setúbal,Município,Total,,,,,6022.9
2016,Sever do Vouga,Município,Homens,,,,,179.9
2016,Sever do Vouga,Município,Mulheres,,,,,239.7
2016,Sever do Vouga,Município,Total,,,,,419.6
2016,Silves,Município,Homens,,,,,647.8
2016,Silves,Município,Mulheres,,,,,727.6
2016,Silves,Município,Total,,,,,1375.4
2016,Sines,Município,Homens,,,,,520.3
2016,Sines,Município,Mulheres,,,,,529.1
2016,Sines,Município,Total,,,,,1049.4
2016,Sintra,Município,Homens,,,,,7343.6
2016,Sintra,Município,Mulheres,,,,,8608.2
2016,Sintra,Município,Total,,,,,15951.8
2016,Sobral de Monte Agraço,Município,Homens,,,,,164.0
2016,Sobral de Monte Agraço,Município,Mulheres,,,,,144.3
2016,Sobral de Monte Agraço,Município,Total,,,,,308.3
2016,Soure,Município,Homens,,,,,285.6
2016,Soure,Município,Mulheres,,,,,333.8
2016,Soure,Município,Total,,,,,619.3
2016,Sousel,Município,Homens,,,,,86.3
2016,Sousel,Município,Mulheres,,,,,126.8
2016,Sousel,Município,Total,,,,,213.2
2016,Tábua,Município,Homens,,,,,247.8
2016,Tábua,Município,Mulheres,,,,,230.4
2016,Tábua,Município,Total,,,,,478.2
2016,Tabuaço,Município,Homens,,,,,229.7
2016,Tabuaço,Município,Mulheres,,,,,290.5
2016,Tabuaço,Município,Total,,,,,520.2
2016,Tarouca,Município,Homens,,,,,288.9
2016,Tarouca,Município,Mulheres,,,,,336.7
2016,Tarouca,Município,Total,,,,,625.6
2016,Tavira,Município,Homens,,,,,426.9
2016,Tavira,Município,Mulheres,,,,,435.8
2016,Tavira,Município,Total,,,,,862.7
2016,Terras de Bouro,Município,Homens,,,,,173.2
2016,Terras de Bouro,Município,Mulheres,,,,,238.0
2016,Terras de Bouro,Município,Total,,,,,411.2
2016,Tomar,Município,Homens,,,,,657.9
2016,Tomar,Município,Mulheres,,,,,675.2
2016,Tomar,Município,Total,,,,,1333.1
2016,Tondela,Município,Homens,,,,,415.0
2016,Tondela,Município,Mulheres,,,,,413.0
2016,Tondela,Município,Total,,,,,828.0
2016,Torre de Moncorvo,Município,Homens,,,,,214.8
2016,Torre de Moncorvo,Município,Mulheres,,,,,224.5
2016,Torre de Moncorvo,Município,Total,,,,,439.3
2016,Torres Novas,Município,Homens,,,,,613.4
2016,Torres Novas,Município,Mulheres,,,,,667.8
2016,Torres Novas,Município,Total,,,,,1281.2
2016,Torres Vedras,Município,Homens,,,,,1515.6
2016,Torres Vedras,Município,Mulheres,,,,,1665.4
2016,Torres Vedras,Município,Total,,,,,3181.0
2016,Trancoso,Município,Homens,,,,,131.8
2016,Trancoso,Município,Mulheres,,,,,131.4
2016,Trancoso,Município,Total,,,,,263.2
2016,Trofa,Município,Homens,,,,,1000.3
2016,Trofa,Município,Mulheres,,,,,1405.7
2016,Trofa,Município,Total,,,,,2405.9
2016,Vagos,Município,Homens,,,,,274.3
2016,Vagos,Município,Mulheres,,,,,388.1
2016,Vagos,Município,Total,,,,,662.3
2016,Vale de Cambra,Município,Homens,,,,,234.3
2016,Vale de Cambra,Município,Mulheres,,,,,421.4
2016,Vale de Cambra,Município,Total,,,,,655.8
2016,Valença,Município,Homens,,,,,277.9
2016,Valença,Município,Mulheres,,,,,281.4
2016,Valença,Município,Total,,,,,559.3
2016,Valongo,Município,Homens,,,,,3124.3
2016,Valongo,Município,Mulheres,,,,,3924.0
2016,Valongo,Município,Total,,,,,7048.3
2016,Valpaços,Município,Homens,,,,,370.0
2016,Valpaços,Município,Mulheres,,,,,420.3
2016,Valpaços,Município,Total,,,,,790.3
2016,Velas,Município,Homens,,,,x,
2016,Velas,Município,Mulheres,,,,x,
2016,Velas,Município,Total,,,,x,
2016,Vendas Novas,Município,Homens,,,,,170.8
2016,Vendas Novas,Município,Mulheres,,,,,174.7
2016,Vendas Novas,Município,Total,,,,,345.5
2016,Viana do Alentejo,Município,Homens,,,,,112.8
2016,Viana do Alentejo,Município,Mulheres,,,,,140.5
2016,Viana do Alentejo,Município,Total,,,,,253.3
2016,Viana do Castelo,Município,Homens,,,,,1983.3
2016,Viana do Castelo,Município,Mulheres,,,,,2031.1
2016,Viana do Castelo,Município,Total,,,,,4014.3
2016,Vidigueira,Município,Homens,,,,,195.7
2016,Vidigueira,Município,Mulheres,,,,,200.6
2016,Vidigueira,Município,Total,,,,,396.3
2016,Vieira do Minho,Município,Homens,,,,,425.0
2016,Vieira do Minho,Município,Mulheres,,,,,446.8
2016,Vieira do Minho,Município,Total,,,,,871.8
2016,Vila da Praia da Vitória,Município,Homens,,,,x,
2016,Vila da Praia da Vitória,Município,Mulheres,,,,x,
2016,Vila da Praia da Vitória,Município,Total,,,,x,
2016,Vila de Rei,Município,Homens,,,,,40.6
2016,Vila de Rei,Município,Mulheres,,,,,52.0
2016,Vila de Rei,Município,Total,,,,,92.6
2016,Vila do Bispo,Município,Homens,,,,,93.9
2016,Vila do Bispo,Município,Mulheres,,,,,80.9
2016,Vila do Bispo,Município,Total,,,,,174.8
2016,Vila do Conde,Município,Homens,,,,,1700.7
2016,Vila do Conde,Município,Mulheres,,,,,2043.4
2016,Vila do Conde,Município,Total,,,,,3744.1
2016,Vila do Porto,Município,Homens,,,,x,
2016,Vila do Porto,Município,Mulheres,,,,x,
2016,Vila do Porto,Município,Total,,,,x,
2016,Vila Flor,Município,Homens,,,,,197.9
2016,Vila Flor,Município,Mulheres,,,,,229.4
2016,Vila Flor,Município,Total,,,,,427.3
2016,Vila Franca de Xira,Município,Homens,,,,,2502.7
2016,Vila Franca de Xira,Município,Mulheres,,,,,2776.0
2016,Vila Franca de Xira,Município,Total,,,,,5278.7
2016,Vila Franca do Campo,Município,Homens,,,,x,
2016,Vila Franca do Campo,Município,Mulheres,,,,x,
2016,Vila Franca do Campo,Município,Total,,,,x,
2016,Vila Nova da Barquinha,Município,Homens,,,,,122.2
2016,Vila Nova da Barquinha,Município,Mulheres,,,,,145.3
2016,Vila Nova da Barquinha,Município,Total,,,,,267.5
2016,Vila Nova de Cerveira,Município,Homens,,,,,147.5
2016,Vila Nova de Cerveira,Município,Mulheres,,,,,148.7
2016,Vila Nova de Cerveira,Município,Total,,,,,296.2
2016,Vila Nova de Famalicão,Município,Homens,,,,,2759.4
2016,Vila Nova de Famalicão,Município,Mulheres,,,,,3297.3
2016,Vila Nova de Famalicão,Município,Total,,,,,6056.8
2016,Vila Nova de Foz Côa,Município,Homens,,,,,136.6
2016,Vila Nova de Foz Côa,Município,Mulheres,,,,,175.6
2016,Vila Nova de Foz Côa,Município,Total,,,,,312.2
2016,Vila Nova de Gaia,Município,Homens,,,,,11679.9
2016,Vila Nova de Gaia,Município,Mulheres,,,,,13865.8
2016,Vila Nova de Gaia,Município,Total,,,,,25545.7
2016,Vila Nova de Paiva,Município,Homens,,,,,125.7
2016,Vila Nova de Paiva,Município,Mulheres,,,,,135.9
2016,Vila Nova de Paiva,Município,Total,,,,,261.6
2016,Vila Nova de Poiares,Município,Homens,,,,,131.2
2016,Vila Nova de Poiares,Município,Mulheres,,,,,172.3
2016,Vila Nova de Poiares,Município,Total,,,,,303.4
2016,Vila Pouca de Aguiar,Município,Homens,,,,,360.1
2016,Vila Pouca de Aguiar,Município,Mulheres,,,,,346.3
2016,Vila Pouca de Aguiar,Município,Total,,,,,706.3
2016,Vila Real,Município,Homens,,,,,1594.8
2016,Vila Real,Município,Mulheres,,,,,1591.6
2016,Vila Real,Município,Total,,,,,3186.3
2016,Vila Real de Santo António,Município,Homens,,,,,560.0
2016,Vila Real de Santo António,Município,Mulheres,,,,,528.3
2016,Vila Real de Santo António,Município,Total,,,,,1088.3
2016,Vila Velha de Ródão,Município,Homens,,,,,38.6
2016,Vila Velha de Ródão,Município,Mulheres,,,,,48.3
2016,Vila Velha de Ródão,Município,Total,,,,,86.8
2016,Vila Verde,Município,Homens,,,,,813.7
2016,Vila Verde,Município,Mulheres,,,,,1097.2
2016,Vila Verde,Município,Total,,,,,1910.8
2016,Vila Viçosa,Município,Homens,,,,,181.3
2016,Vila Viçosa,Município,Mulheres,,,,,212.3
2016,Vila Viçosa,Município,Total,,,,,393.5
2016,Vimioso,Município,Homens,,,,,90.3
2016,Vimioso,Município,Mulheres,,,,,96.0
2016,Vimioso,Município,Total,,,,,186.3
2016,Vinhais,Município,Homens,,,,,226.0
2016,Vinhais,Município,Mulheres,,,,,222.3
2016,Vinhais,Município,Total,,,,,448.3
2016,Viseu,Município,Homens,,,,,2238.7
2016,Viseu,Município,Mulheres,,,,,2601.8
2016,Viseu,Município,Total,,,,,4840.5
2016,Vizela,Município,Homens,,,,,500.0
2016,Vizela,Município,Mulheres,,,,,612.8
2016,Vizela,Município,Total,,,,,1112.8
2016,Vouzela,Município,Homens,,,,,191.2
2016,Vouzela,Município,Mulheres,,,,,183.4
2016,Vouzela,Município,Total,,,,,374.6
2017,Abrantes,Município,Homens,,,,,764.0
2017,Abrantes,Município,Mulheres,,,,,873.9
2017,Abrantes,Município,Total,,,,,1637.9
2017,Águeda,Município,Homens,,,,,485.4
2017,Águeda,Município,Mulheres,,,,,795.3
2017,Águeda,Município,Total,,,,,1280.8
2017,Aguiar da Beira,Município,Homens,,,,,85.9
2017,Aguiar da Beira,Município,Mulheres,,,,,78.7
2017,Aguiar da Beira,Município,Total,,,,,164.6
2017,Alandroal,Município,Homens,,,,,94.8
2017,Alandroal,Município,Mulheres,,,,,125.9
2017,Alandroal,Município,Total,,,,,220.7
2017,Albergaria-a-Velha,Município,Homens,,,,,288.4
2017,Albergaria-a-Velha,Município,Mulheres,,,,,428.0
2017,Albergaria-a-Velha,Município,Total,,,,,716.4
2017,Albufeira,Município,Homens,,,,,905.2
2017,Albufeira,Município,Mulheres,,,,,1055.4
2017,Albufeira,Município,Total,,,,,1960.6
2017,Alcácer do Sal,Município,Homens,,,,,127.0
2017,Alcácer do Sal,Município,Mulheres,,,,,154.6
2017,Alcácer do Sal,Município,Total,,,,,281.6
2017,Alcanena,Município,Homens,,,,,131.8
2017,Alcanena,Município,Mulheres,,,,,192.3
2017,Alcanena,Município,Total,,,,,324.2
2017,Alcobaça,Município,Homens,,,,,681.6
2017,Alcobaça,Município,Mulheres,,,,,856.9
2017,Alcobaça,Município,Total,,,,,1538.5
2017,Alcochete,Município,Homens,,,,,306.8
2017,Alcochete,Município,Mulheres,,,,,343.0
2017,Alcochete,Município,Total,,,,,649.8
2017,Alcoutim,Município,Homens,,,,,38.3
2017,Alcoutim,Município,Mulheres,,,,,31.7
2017,Alcoutim,Município,Total,,,,,70.0
2017,Alenquer,Município,Homens,,,,,513.7
2017,Alenquer,Município,Mulheres,,,,,669.8
2017,Alenquer,Município,Total,,,,,1183.5
2017,Alfândega da Fé,Município,Homens,,,,,143.7
2017,Alfândega da Fé,Município,Mulheres,,,,,156.3
2017,Alfândega da Fé,Município,Total,,,,,300.0
2017,Alijó,Município,Homens,,,,,357.7
2017,Alijó,Município,Mulheres,,,,,294.3
2017,Alijó,Município,Total,,,,,652.0
2017,Aljezur,Município,Homens,,,,,83.1
2017,Aljezur,Município,Mulheres,,,,,73.3
2017,Aljezur,Município,Total,,,,,156.3
2017,Aljustrel,Município,Homens,,,,,147.8
2017,Aljustrel,Município,Mulheres,,,,,170.5
2017,Aljustrel,Município,Total,,,,,318.3
2017,Almada,Município,Homens,,,,,3241.3
2017,Almada,Município,Mulheres,,,,,3803.9
2017,Almada,Município,Total,,,,,7045.3
2017,Almeida,Município,Homens,,,,,97.5
2017,Almeida,Município,Mulheres,,,,,78.9
2017,Almeida,Município,Total,,,,,176.4
2017,Almeirim,Município,Homens,,,,,302.3
2017,Almeirim,Município,Mulheres,,,,,449.8
2017,Almeirim,Município,Total,,,,,752.2
2017,Almodôvar,Município,Homens,,,,,97.9
2017,Almodôvar,Município,Mulheres,,,,,166.7
2017,Almodôvar,Município,Total,,,,,264.6
2017,Alpiarça,Município,Homens,,,,,88.5
2017,Alpiarça,Município,Mulheres,,,,,118.4
2017,Alpiarça,Município,Total,,,,,206.9
2017,Alter do Chão,Município,Homens,,,,,69.9
2017,Alter do Chão,Município,Mulheres,,,,,87.6
2017,Alter do Chão,Município,Total,,,,,157.5
2017,Alvaiázere,Município,Homens,,,,,77.3
2017,Alvaiázere,Município,Mulheres,,,,,116.1
2017,Alvaiázere,Município,Total,,,,,193.4
2017,Alvito,Município,Homens,,,,,27.4
2017,Alvito,Município,Mulheres,,,,,48.1
2017,Alvito,Município,Total,,,,,75.5
2017,Amadora,Município,Homens,,,,,2850.4
2017,Amadora,Município,Mulheres,,,,,3286.7
2017,Amadora,Município,Total,,,,,6137.1
2017,Amarante,Município,Homens,,,,,1254.3
